incident_place,incident_weekday,part_of_the_day,latitude,longitude,crime_risk_score,murder_risk,rape_risk,kidnap_risk,bodyfound_risk,robbery_risk,assault_risk,total_crimes,total_murders,total_rapes,total_kidnaps,total_bodyfounds,total_robberys,total_assaults,risk_level,marker_radius,dominant_crime
netrokona sadar,tuesday,night,24.875,90.7333,0.1267891312919448,0.1267891312919448,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.901836969379172,murder_risk
netrokona sadar,tuesday,noon,24.875,90.7333,0.11619608400975065,0.0,0.0,0.0,0.0,0.0,0.11619608400975065,1,0,0,0,0,0,1,Very Low,6.74294126014626,assault_risk
netrokona sadar,wednesday,night,24.875,90.7333,0.14554794225501366,0.0,0.07277397112750683,0.0,0.0,0.07277397112750683,0.0,2,0,1,0,0,1,0,Very Low,7.1832191338252045,rape_risk
new eskaton,monday,night,23.746693,90.394921,0.36632273213502975,0.0,0.0,0.0,0.0,0.36632273213502975,0.0,1,0,0,0,0,1,0,Moderate,10.494840982025446,robbery_risk
new eskaton,tuesday,noon,23.746693,90.394921,0.4860324471645624,0.0,0.0,0.0,0.0,0.0,0.4860324471645624,2,0,0,0,0,0,2,Moderate,12.290486707468435,assault_risk
new market,friday,night,23.7350915,90.3842575,0.33878250839439783,0.33878250839439783,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,10.081737625915967,murder_risk
new market,monday,morning,23.7350915,90.3842575,0.3263166921566042,0.0,0.0,0.0,0.3263166921566042,0.0,0.0,1,0,0,0,1,0,0,Low,9.894750382349063,bodyfound_risk
new market,sunday,evening,23.7350915,90.3842575,0.3438217442055839,0.0,0.0,0.3438217442055839,0.0,0.0,0.0,1,0,0,1,0,0,0,Low,10.15732616308376,kidnap_risk
new market,thursday,night,23.7350915,90.3842575,0.3186224443055811,0.0,0.0,0.0,0.3186224443055811,0.0,0.0,1,0,0,0,1,0,0,Low,9.779336664583717,bodyfound_risk
new market,wednesday,afternoon,23.7350915,90.3842575,0.3449791825875303,0.3449791825875303,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,10.174687738812954,murder_risk
niamatpur,monday,night,24.8583,88.5667,0.39046406323228366,0.0,0.39046406323228366,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Moderate,10.856960948484254,rape_risk
niketan,sunday,noon,23.77337857,90.4097081,0.4376904968261021,0.0,0.0,0.0,0.4376904968261021,0.0,0.0,1,0,0,0,1,0,0,Moderate,11.565357452391531,bodyfound_risk
niketan,tuesday,evening,23.77337857,90.4097081,0.44677851262407037,0.44677851262407037,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Moderate,11.701677689361055,murder_risk
nikli,monday,night,24.3167,90.9333,0.24107380781623677,0.24107380781623677,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.616107117243551,murder_risk
nikli,wednesday,night,24.3167,90.9333,0.23344473306746708,0.0,0.23344473306746708,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,8.501670996012006,rape_risk
nilkhet,sunday,night,23.728907,90.417137,0.34559529012127743,0.0,0.0,0.0,0.0,0.0,0.34559529012127743,1,0,0,0,0,0,1,Low,10.183929351819161,assault_risk
nilkhet,thursday,night,23.728907,90.417137,0.3541144942776225,0.0,0.0,0.0,0.0,0.3541144942776225,0.0,1,0,0,0,0,1,0,Moderate,10.311717414164338,robbery_risk
nilkhet,tuesday,night,23.728907,90.417137,0.3447932741678936,0.0,0.0,0.0,0.0,0.0,0.3447932741678936,1,0,0,0,0,0,1,Low,10.171899112518403,assault_risk
nilkhet,wednesday,night,23.728907,90.417137,0.34056477257393386,0.0,0.0,0.0,0.0,0.34056477257393386,0.0,1,0,0,0,0,1,0,Low,10.108471588609007,robbery_risk
nilphamari sadar,friday,night,25.9417,88.8444,0.16871450453995956,0.16871450453995956,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.530717568099393,murder_risk
nilphamari sadar,monday,morning,25.9417,88.8444,0.15261788987455718,0.0,0.0,0.07630894493727859,0.07630894493727859,0.0,0.0,2,0,0,1,1,0,0,Very Low,7.289268348118357,kidnap_risk
nilphamari sadar,sunday,morning,25.9417,88.8444,0.1649722293633274,0.0824861146816637,0.0824861146816637,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.47458344044991,murder_risk
nilphamari sadar,thursday,evening,25.9417,88.8444,0.12043761779965817,0.0,0.12043761779965817,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.806564266994872,rape_risk
nilphamari sadar,thursday,morning,25.9417,88.8444,0.12050222087841347,0.0,0.0,0.0,0.12050222087841347,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.807533313176203,bodyfound_risk
nilphamari sadar,thursday,night,25.9417,88.8444,0.15767658254662287,0.07883829127331143,0.07883829127331143,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.365148738199343,murder_risk
nilphamari sadar,thursday,noon,25.9417,88.8444,0.149896491667573,0.0,0.0,0.0,0.0,0.0749482458337865,0.0749482458337865,2,0,0,0,0,1,1,Very Low,7.248447375013595,robbery_risk
nilphamari sadar,tuesday,morning,25.9417,88.8444,0.12057633450401381,0.0,0.0,0.0,0.12057633450401381,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.808645017560207,bodyfound_risk
nilphamari sadar,wednesday,morning,25.9417,88.8444,0.14211140963431995,0.0,0.0,0.14211140963431995,0.0,0.0,0.0,2,0,0,2,0,0,0,Very Low,7.131671144514799,kidnap_risk
nilphamari sadar,wednesday,night,25.9417,88.8444,0.13217658962476353,0.13217658962476353,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.982648844371453,murder_risk
noakhali sadar,friday,night,22.8256,91.1014,0.15331440473735533,0.07665720236867767,0.0,0.0,0.0,0.0,0.07665720236867767,2,1,0,0,0,0,1,Very Low,7.29971607106033,murder_risk
noakhali sadar,friday,noon,22.8256,91.1014,0.12379164082270191,0.0,0.0,0.0,0.0,0.12379164082270191,0.0,1,0,0,0,0,1,0,Very Low,6.856874612340529,robbery_risk
noakhali sadar,monday,morning,22.8256,91.1014,0.12415505505661105,0.0,0.0,0.0,0.0,0.12415505505661105,0.0,1,0,0,0,0,1,0,Very Low,6.862325825849165,robbery_risk
noakhali sadar,monday,night,22.8256,91.1014,0.12646753659821108,0.12646753659821108,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.897013048973166,murder_risk
noakhali sadar,monday,noon,22.8256,91.1014,0.11666954659504866,0.0,0.11666954659504866,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.75004319892573,rape_risk
noakhali sadar,saturday,afternoon,22.8256,91.1014,0.13765528072284075,0.13765528072284075,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.064829210842611,murder_risk
noakhali sadar,saturday,night,22.8256,91.1014,0.13691083610109606,0.13691083610109606,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.053662541516441,murder_risk
noakhali sadar,saturday,noon,22.8256,91.1014,0.15105067351846513,0.0,0.0,0.0,0.0,0.07552533675923256,0.07552533675923256,2,0,0,0,0,1,1,Very Low,7.2657601027769765,robbery_risk
noakhali sadar,sunday,night,22.8256,91.1014,0.12046790165495154,0.0,0.0,0.12046790165495154,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.807018524824273,kidnap_risk
noakhali sadar,thursday,morning,22.8256,91.1014,0.13402175498151475,0.0,0.0,0.0,0.13402175498151475,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.010326324722721,bodyfound_risk
noakhali sadar,thursday,night,22.8256,91.1014,0.12218876588098404,0.0,0.12218876588098404,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.832831488214761,rape_risk
noakhali sadar,wednesday,evening,22.8256,91.1014,0.11939030411317814,0.0,0.0,0.0,0.11939030411317814,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.790854561697672,bodyfound_risk
noakhali sadar,wednesday,morning,22.8256,91.1014,0.11602703359430047,0.0,0.0,0.0,0.11602703359430047,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.740405503914507,bodyfound_risk
noakhali sadar,wednesday,night,22.8256,91.1014,0.12071044876839404,0.12071044876839404,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.810656731525911,murder_risk
nokla,monday,noon,24.98333,90.18333,0.2462836414697851,0.2462836414697851,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.694254622046778,murder_risk
nokla,thursday,morning,24.98333,90.18333,0.2484266131795156,0.0,0.0,0.0,0.2484266131795156,0.0,0.0,1,0,0,0,1,0,0,Low,8.726399197692734,bodyfound_risk
nondigram,friday,night,24.6611,89.2333,0.14120710232986514,0.0,0.14120710232986514,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.118106534947977,rape_risk
nondigram,saturday,night,24.6611,89.2333,0.15864050434301102,0.15864050434301102,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.379607565145165,murder_risk
nondigram,sunday,morning,24.6611,89.2333,0.14785463671859916,0.14785463671859916,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.217819550778987,murder_risk
nondigram,sunday,noon,24.6611,89.2333,0.13043505789154564,0.0,0.0,0.0,0.0,0.0,0.13043505789154564,1,0,0,0,0,0,1,Very Low,6.956525868373184,assault_risk
nondigram,thursday,night,24.6611,89.2333,0.14891437977978836,0.0,0.14891437977978836,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.233715696696825,rape_risk
nondigram,wednesday,night,24.6611,89.2333,0.20172595738988341,0.0,0.20172595738988341,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Low,8.02588936084825,rape_risk
old dhaka,friday,morning,23.794413,90.413735,0.3116973669692774,0.3116973669692774,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.67546050453916,murder_risk
old dhaka,friday,night,23.794413,90.413735,0.2978506268927313,0.0,0.0,0.0,0.0,0.2978506268927313,0.0,1,0,0,0,0,1,0,Low,9.46775940339097,robbery_risk
old dhaka,monday,night,23.794413,90.413735,0.3417440092356985,0.17087200461784924,0.0,0.0,0.0,0.0,0.17087200461784924,2,1,0,0,0,0,1,Low,10.126160138535477,murder_risk
old dhaka,thursday,night,23.794413000000002,90.41373500000002,0.36479909716096404,0.12159969905365467,0.0,0.0,0.0,0.24319939810730934,0.0,3,1,0,0,0,2,0,Moderate,10.47198645741446,robbery_risk
old dhaka,thursday,noon,23.794413,90.413735,0.3348981064622104,0.0,0.0,0.0,0.0,0.1674490532311052,0.1674490532311052,2,0,0,0,0,1,1,Low,10.023471596933156,robbery_risk
old dhaka,wednesday,morning,23.794413,90.413735,0.3233970345168048,0.0,0.0,0.0,0.0,0.3233970345168048,0.0,2,0,0,0,0,2,0,Low,9.850955517752073,robbery_risk
old dhaka,wednesday,night,23.794413,90.413735,0.298452870073565,0.0,0.0,0.0,0.0,0.298452870073565,0.0,1,0,0,0,0,1,0,Low,9.476793051103474,robbery_risk
paba,monday,night,24.4417,88.6278,0.1545906077853097,0.0,0.1545906077853097,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.318859116779645,rape_risk
paba,saturday,noon,24.4417,88.6278,0.13188243382626477,0.0,0.0,0.0,0.13188243382626477,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.978236507393971,bodyfound_risk
paba,sunday,night,24.4417,88.6278,0.1453817961296461,0.0,0.1453817961296461,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.180726941944691,rape_risk
paba,thursday,afternoon,24.4417,88.6278,0.14848887348340684,0.0,0.0,0.0,0.0,0.0,0.14848887348340684,1,0,0,0,0,0,1,Very Low,7.2273331022511025,assault_risk
paba,thursday,morning,24.4417,88.6278,0.1160047702229946,0.0,0.1160047702229946,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.740071553344919,rape_risk
paba,thursday,night,24.4417,88.6278,0.1353652827718192,0.0,0.0,0.0,0.1353652827718192,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.030479241577288,bodyfound_risk
paba,tuesday,night,24.4417,88.6278,0.13910998705607636,0.13910998705607636,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.086649805841145,murder_risk
paba,wednesday,evening,24.4417,88.6278,0.1357388284996651,0.0,0.0,0.1357388284996651,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,7.036082427494977,kidnap_risk
pabna sadar,friday,afternoon,24.005,89.25,0.13511388932043533,0.06755694466021767,0.0,0.0,0.06755694466021767,0.0,0.0,2,1,0,0,1,0,0,Very Low,7.02670833980653,murder_risk
pabna sadar,friday,evening,24.005,89.25,0.139688876817314,0.139688876817314,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.095333152259711,murder_risk
pabna sadar,friday,morning,24.005,89.25,0.11507605560620171,0.0,0.0,0.0,0.11507605560620171,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.726140834093026,bodyfound_risk
pabna sadar,friday,night,24.005,89.25,0.15773578511661956,0.15773578511661956,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.366036776749294,murder_risk
pabna sadar,monday,evening,24.005,89.25,0.1185828687154339,0.1185828687154339,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.778743030731508,murder_risk
pabna sadar,monday,night,24.005,89.25,0.2525538121607419,0.18039558011481566,0.0,0.036079116022963126,0.0,0.036079116022963126,0.0,7,5,0,1,0,1,0,Low,8.788307182411128,murder_risk
pabna sadar,saturday,night,24.005,89.25,0.23877149656776686,0.06822042759079053,0.034110213795395264,0.034110213795395264,0.034110213795395264,0.0,0.06822042759079053,7,2,1,1,1,0,2,Low,8.581572448516503,murder_risk
pabna sadar,sunday,night,24.005,89.25,0.1667288910183511,0.11115259401223405,0.05557629700611703,0.0,0.0,0.0,0.0,3,2,1,0,0,0,0,Very Low,7.500933365275266,murder_risk
pabna sadar,thursday,morning,24.005,89.25,0.15417329487606718,0.05139109829202239,0.0,0.0,0.05139109829202239,0.0,0.05139109829202239,3,1,0,0,1,0,1,Very Low,7.312599423141007,murder_risk
pabna sadar,thursday,night,24.005,89.25,0.2255518872731231,0.11277594363656154,0.03759198121218718,0.0,0.07518396242437436,0.0,0.0,6,3,1,0,2,0,0,Low,8.383278309096847,murder_risk
pabna sadar,tuesday,afternoon,24.005,89.25,0.10592192053983591,0.0,0.0,0.0,0.10592192053983591,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.588828808097539,bodyfound_risk
pabna sadar,tuesday,evening,24.005,89.25,0.11350454894624809,0.0,0.0,0.11350454894624809,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.702568234193722,kidnap_risk
pabna sadar,tuesday,morning,24.005,89.25,0.12879607482298855,0.0,0.0,0.0,0.12879607482298855,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.931941122344828,bodyfound_risk
pabna sadar,tuesday,night,24.005,89.25,0.2081813935033714,0.16654511480269713,0.0,0.0,0.0,0.04163627870067428,0.0,5,4,0,0,0,1,0,Low,8.12272090255057,murder_risk
pabna sadar,wednesday,morning,24.005,89.25,0.12154779895454883,0.060773899477274414,0.0,0.0,0.0,0.0,0.060773899477274414,2,1,0,0,0,0,1,Very Low,6.823216984318233,murder_risk
pabna sadar,wednesday,night,24.005,89.25,0.2063978788746127,0.03439964647910211,0.03439964647910211,0.0,0.06879929295820422,0.0,0.06879929295820422,6,1,1,0,2,0,2,Low,8.09596818311919,bodyfound_risk
pahartali,friday,night,22.358732,91.775428,0.32552681070498757,0.0,0.32552681070498757,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,9.882902160574814,rape_risk
pahartali,tuesday,morning,22.358732,91.775428,0.3063587499381631,0.0,0.0,0.0,0.0,0.0,0.3063587499381631,1,0,0,0,0,0,1,Low,9.595381249072446,assault_risk
pakundia,friday,morning,24.3333,90.6833,0.19032208568426107,0.09516104284213053,0.0,0.0,0.09516104284213053,0.0,0.0,2,1,0,0,1,0,0,Very Low,7.854831285263916,murder_risk
pakundia,saturday,night,24.3333,90.6833,0.14569929443421648,0.14569929443421648,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.1854894165132475,murder_risk
pakundia,thursday,noon,24.3333,90.6833,0.16400555873113826,0.16400555873113826,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.460083380967074,murder_risk
pakundia,tuesday,night,24.3333,90.6833,0.14597807359035725,0.14597807359035725,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.189671103855359,murder_risk
pakundia,wednesday,morning,24.3333,90.6833,0.14813771217914018,0.0,0.0,0.0,0.14813771217914018,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.222065682687102,bodyfound_risk
palash,thursday,night,23.95,90.625,0.25113292228982415,0.0,0.25113292228982415,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Low,8.766993834347362,rape_risk
palash,tuesday,morning,23.95,90.625,0.1822896611383181,0.0,0.0,0.0,0.0,0.1822896611383181,0.0,1,0,0,0,0,1,0,Very Low,7.734344917074772,robbery_risk
palash,wednesday,evening,23.95,90.625,0.18966032210095943,0.0,0.18966032210095943,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.844904831514391,rape_risk
palashbari,sunday,morning,25.2833,89.35,0.19275714529587978,0.19275714529587978,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.891357179438197,murder_risk
palashbari,sunday,night,25.2833,89.35,0.1590828016766228,0.0,0.0,0.0,0.0,0.0,0.1590828016766228,1,0,0,0,0,0,1,Very Low,7.386242025149342,assault_risk
palashbari,thursday,night,25.2833,89.35,0.2509109781607623,0.12545548908038115,0.0,0.0,0.0,0.0,0.12545548908038115,2,1,0,0,0,0,1,Low,8.763664672411434,murder_risk
pallabi,friday,night,23.827398,90.364473,0.296982218494404,0.0,0.0,0.0,0.0,0.0,0.296982218494404,1,0,0,0,0,0,1,Low,9.45473327741606,assault_risk
pallabi,monday,morning,23.827398,90.364473,0.3341600566446368,0.1670800283223184,0.0,0.0,0.1670800283223184,0.0,0.0,2,1,0,0,1,0,0,Low,10.012400849669552,murder_risk
pallabi,saturday,noon,23.827398,90.364473,0.3009400285864454,0.0,0.0,0.0,0.3009400285864454,0.0,0.0,1,0,0,0,1,0,0,Low,9.51410042879668,bodyfound_risk
pallabi,sunday,morning,23.827398,90.364473,0.29903844635916715,0.29903844635916715,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.485576695387508,murder_risk
pallabi,sunday,noon,23.827398,90.364473,0.3033356242078329,0.0,0.0,0.0,0.3033356242078329,0.0,0.0,1,0,0,0,1,0,0,Low,9.550034363117494,bodyfound_risk
pallabi,thursday,evening,23.827398,90.364473,0.3149818744229281,0.0,0.3149818744229281,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,9.724728116343922,rape_risk
pallabi,thursday,night,23.827398,90.364473,0.33497995626619653,0.0,0.0,0.16748997813309827,0.16748997813309827,0.0,0.0,2,0,0,1,1,0,0,Low,10.024699343992948,kidnap_risk
pallabi,tuesday,evening,23.827398,90.364473,0.32361443188062716,0.0,0.0,0.0,0.32361443188062716,0.0,0.0,2,0,0,0,2,0,0,Low,9.854216478209407,bodyfound_risk
pallabi,tuesday,night,23.827398,90.364473,0.33855926879795506,0.0,0.33855926879795506,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Low,10.078389031969326,rape_risk
pallabi,wednesday,morning,23.827398,90.364473,0.2984442055623429,0.2984442055623429,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.476663083435144,murder_risk
paltan,monday,morning,23.73368,90.413005,0.3061442330247641,0.0,0.0,0.0,0.0,0.0,0.3061442330247641,1,0,0,0,0,0,1,Low,9.592163495371462,assault_risk
paltan,monday,night,23.73368,90.413005,0.30998498602176033,0.0,0.0,0.0,0.0,0.30998498602176033,0.0,1,0,0,0,0,1,0,Low,9.649774790326404,robbery_risk
paltan,saturday,morning,23.73368,90.413005,0.3099307882870787,0.0,0.0,0.0,0.3099307882870787,0.0,0.0,1,0,0,0,1,0,0,Low,9.64896182430618,bodyfound_risk
paltan,sunday,evening,23.73368,90.413005,0.3183371244001569,0.0,0.3183371244001569,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,9.775056866002354,rape_risk
paltan,sunday,night,23.73368,90.413005,0.352496633268848,0.0,0.0,0.352496633268848,0.0,0.0,0.0,2,0,0,2,0,0,0,Moderate,10.28744949903272,kidnap_risk
paltan,tuesday,evening,23.73368,90.413005,0.3040797053007351,0.0,0.0,0.0,0.0,0.0,0.3040797053007351,1,0,0,0,0,0,1,Low,9.561195579511025,assault_risk
paltan,tuesday,morning,23.73368,90.413005,0.30987392362079014,0.0,0.0,0.0,0.0,0.0,0.30987392362079014,1,0,0,0,0,0,1,Low,9.648108854311852,assault_risk
panchagarh sadar,friday,night,26.3347,88.5583,0.13938210072218363,0.06969105036109181,0.0,0.0,0.06969105036109181,0.0,0.0,2,1,0,0,1,0,0,Very Low,7.090731510832754,murder_risk
panchagarh sadar,monday,evening,26.3347,88.55829999999999,0.16814387941267894,0.0,0.05604795980422631,0.0,0.11209591960845262,0.0,0.0,3,0,1,0,2,0,0,Very Low,7.522158191190185,bodyfound_risk
panchagarh sadar,monday,night,26.3347,88.5583,0.11728131560362874,0.11728131560362874,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.759219734054431,murder_risk
panchagarh sadar,saturday,night,26.3347,88.5583,0.13955995691614437,0.06977997845807218,0.0,0.0,0.0,0.06977997845807218,0.0,2,1,0,0,0,1,0,Very Low,7.093399353742166,murder_risk
panchagarh sadar,sunday,morning,26.3347,88.5583,0.12652654626639265,0.0,0.12652654626639265,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.897898193995889,rape_risk
panchagarh sadar,thursday,evening,26.3347,88.5583,0.11026450698887034,0.0,0.0,0.0,0.11026450698887034,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.653967604833055,bodyfound_risk
panchagarh sadar,thursday,night,26.3347,88.5583,0.11633573914231715,0.11633573914231715,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.745036087134757,murder_risk
panchagarh sadar,tuesday,afternoon,26.3347,88.5583,0.11633723995643476,0.0,0.0,0.0,0.11633723995643476,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.745058599346521,bodyfound_risk
panchagarh sadar,tuesday,evening,26.3347,88.5583,0.14128067228056979,0.0,0.07064033614028489,0.0,0.07064033614028489,0.0,0.0,2,0,1,0,1,0,0,Very Low,7.119210084208547,rape_risk
panchagarh sadar,tuesday,night,26.3347,88.5583,0.12481347280321835,0.0,0.0,0.062406736401609174,0.0,0.0,0.062406736401609174,2,0,0,1,0,0,1,Very Low,6.872202092048275,kidnap_risk
panchagarh sadar,wednesday,evening,26.3347,88.5583,0.10804173335550979,0.0,0.10804173335550979,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.620626000332647,rape_risk
panchagarh sadar,wednesday,morning,26.3347,88.5583,0.11346418821729347,0.0,0.0,0.11346418821729347,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.701962823259402,kidnap_risk
panchari,friday,night,23.29,91.9,0.1418448536001423,0.1418448536001423,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.127672804002135,murder_risk
panchari,monday,morning,23.29,91.9,0.11627100884471386,0.0,0.0,0.11627100884471386,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.744065132670708,kidnap_risk
panchari,sunday,morning,23.29,91.9,0.20036100910411922,0.10018050455205961,0.0,0.10018050455205961,0.0,0.0,0.0,2,1,0,1,0,0,0,Low,8.005415136561789,murder_risk
panchari,thursday,evening,23.29,91.9,0.13684511002893002,0.13684511002893002,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.05267665043395,murder_risk
panchari,tuesday,morning,23.29,91.9,0.11481379188121385,0.0,0.0,0.0,0.11481379188121385,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.722206878218207,bodyfound_risk
panchbibi,friday,evening,25.195,89.02,0.1149865129298457,0.1149865129298457,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.724797693947686,murder_risk
panchbibi,friday,night,25.195,89.02,0.15423748467621223,0.07711874233810612,0.07711874233810612,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.3135622701431835,murder_risk
panchbibi,monday,morning,25.195,89.02,0.11437755268517473,0.11437755268517473,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.715663290277621,murder_risk
panchbibi,monday,night,25.195,89.02,0.12573803944745623,0.0,0.0,0.0,0.12573803944745623,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.886070591711843,bodyfound_risk
panchbibi,saturday,evening,25.195,89.02,0.11340713787420215,0.0,0.11340713787420215,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.701107068113032,rape_risk
panchbibi,saturday,night,25.195,89.02,0.10636932843887635,0.0,0.10636932843887635,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.595539926583145,rape_risk
panchbibi,sunday,morning,25.195,89.02,0.12638658648145204,0.0,0.0,0.0,0.12638658648145204,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.895798797221781,bodyfound_risk
panchbibi,sunday,night,25.195,89.02,0.1582591814268502,0.0,0.1582591814268502,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0,Very Low,7.3738877214027525,rape_risk
panchbibi,thursday,morning,25.195,89.02,0.1378032407656589,0.0,0.0,0.0,0.1378032407656589,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.067048611484884,bodyfound_risk
panchbibi,thursday,night,25.195000000000004,89.02,0.1562483674314465,0.05208278914381549,0.0,0.0,0.0,0.0,0.10416557828763098,3,1,0,0,0,0,2,Very Low,7.343725511471698,assault_risk
panchbibi,tuesday,morning,25.195,89.02,0.10956373139648545,0.0,0.0,0.0,0.0,0.10956373139648545,0.0,1,0,0,0,0,1,0,Very Low,6.643455970947282,robbery_risk
panchbibi,tuesday,night,25.195,89.02,0.11511693306270415,0.0,0.11511693306270415,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.7267539959405624,rape_risk
panchbibi,wednesday,afternoon,25.195,89.02,0.1372563769494089,0.1372563769494089,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.058845654241134,murder_risk
panchbibi,wednesday,morning,25.195,89.02,0.12690621057670504,0.0,0.0,0.0,0.12690621057670504,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.903593158650576,bodyfound_risk
panchbibi,wednesday,night,25.195,89.02,0.13171028979864696,0.13171028979864696,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.975654346979704,murder_risk
pangsa,saturday,night,23.7917,89.4167,0.3107464003788563,0.15537320018942816,0.0,0.0,0.0,0.0,0.15537320018942816,2,1,0,0,0,0,1,Low,9.661196005682845,murder_risk
pangsa,tuesday,night,23.7917,89.4167,0.21210476762443425,0.21210476762443425,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.181571514366514,murder_risk
